# Testing 1296 configurations 
# Reading [4] trace.out files from [../parrot-traces/polybench-subset-normal2/]
# -> Parrot_l1_2mm.latency_trace.out
# -> Parrot_l1_deriche.latency_trace.out
# -> Parrot_l1_correlation.latency_trace.out
# -> Parrot_l1_adi.latency_trace.out
# Done loading files.
pct acc threshold phase_length stable_min window_start summarize proj_dist proj_delta p_j
0.581681 14.1767 0.6 10000 3 25 1000 5 0.5 8
0.694414 4.65336 0.5 10000 3 20 1500 10 2 8
0.533828 4.51509 0.6 50000 3 20 1500 10 1 8
0.178148 0.20797 0.5 10000 3 50 1000 10 0.5 8
0.242077 4.27475 0.6 50000 3 25 1000 10 0.5 10
0.698739 4.85764 0.5 50000 3 20 1000 5 2 6
0.683103 11.4321 0.65 50000 3 50 1000 5 1 6
0.589425 4.31028 0.65 50000 3 25 1500 5 1 10
0.621782 3.77337 0.5 100000 3 20 1500 10 0.5 4
0.496508 3.80978 0.5 10000 3 25 1500 10 1 6
0.6797 11.4588 0.65 50000 3 25 1000 5 2 10
0.554388 4.34807 0.6 50000 3 20 1500 5 0.5 8
0.50476 4.39211 0.6 100000 3 25 1000 5 0.5 10
0.652061 5.14564 0.5 50000 3 20 1500 5 1 6
0.727077 15.3459 0.6 10000 3 20 1500 5 1 8
0.316874 7.65636 0.6 100000 3 20 1000 10 0.5 6
0.243465 4.27817 0.65 100000 3 25 1500 10 0.5 10
0.54439 4.3174 0.6 100000 3 25 1500 10 1 10
0.643928 7.69323 0.6 100000 3 25 1500 5 0.5 6
0.563199 4.4682 0.65 50000 3 50 1500 5 0.5 6
0.725434 4.10733 0.5 10000 3 25 1000 10 2 4
0.0793552 3.7047 0.5 100000 3 20 1000 10 0.5 10
0.64655 8.41272 0.65 10000 3 50 1000 10 1 6
0.530274 10.6992 0.6 10000 3 25 1500 10 1 10
0.532755 4.37765 0.6 50000 3 50 1500 5 0.5 10
0.243837 4.28389 0.6 100000 3 50 1000 10 0.5 10
0.429457 0.0770932 0.5 100000 3 50 1000 10 1 10
0.647432 3.9315 0.5 100000 3 50 1000 5 0.5 4
0.606744 3.772 0.5 100000 3 25 1000 5 1 10
0.747065 9.97327 0.65 100000 3 25 1000 10 2 6
0.775159 9.93064 0.65 10000 3 20 1000 5 2 8
0.341809 0.107926 0.65 100000 3 50 1500 5 1 10
0.571432 3.94274 0.5 10000 3 20 1500 5 0.5 10
0.6439 7.64854 0.6 50000 3 25 1500 10 0.5 4
0.689531 7.22197 0.5 10000 3 50 1500 5 2 4
0.74544 10.1422 0.65 100000 3 20 1000 5 2 8
0.655737 7.6614 0.65 100000 3 25 1000 5 0.5 6
0.243162 10.6815 0.6 10000 3 50 1000 10 0.5 8
0.622889 3.75437 0.5 10000 3 20 1000 5 0.5 8
0.593505 6.26814 0.5 100000 3 50 1500 10 1 4
0.740959 8.4945 0.6 50000 3 50 1000 5 2 4
0.651947 7.82022 0.6 100000 3 20 1500 5 1 10
0.160137 0.153133 0.5 50000 3 25 1500 10 0.5 10
0.66106 16.0529 0.6 10000 3 50 1500 5 2 10
0.740063 10.008 0.65 10000 3 25 1000 10 2 8
0.681869 11.6423 0.65 50000 3 50 1500 10 2 8
0.459601 4.33845 0.65 10000 3 50 1500 10 0.5 6
0.769611 9.98458 0.65 10000 3 25 1000 5 1 4
0.661885 9.77203 0.6 50000 3 50 1500 10 2 8
0.625874 7.78109 0.65 50000 3 20 1000 10 1 8
0.680767 11.7251 0.65 100000 3 50 1000 5 2 10
0.00634372 0.0163125 0.5 10000 3 50 1000 10 0.5 10
0.646726 4.46299 0.5 50000 3 50 1500 5 2 4
0.695318 4.61154 0.5 50000 3 25 1000 10 2 4
0.617767 6.02892 0.5 50000 3 50 1000 5 2 10
0.660026 8.42934 0.65 10000 3 25 1500 10 1 8
0.581464 14.1862 0.6 10000 3 25 1000 5 0.5 10
0.727458 8.80008 0.6 50000 3 20 1000 5 1 8
0.694414 4.65336 0.5 10000 3 20 1500 10 2 10
0.486644 0.224679 0.5 100000 3 25 1500 5 0.5 10
0.407828 10.7907 0.6 100000 3 50 1500 10 0.5 8
0.733761 15.0161 0.6 10000 3 20 1000 5 1 6
0.768082 10.2518 0.65 10000 3 20 1500 5 1 6
0.655996 7.82607 0.65 100000 3 20 1500 5 1 6
0.71859 9.84666 0.65 50000 3 20 1500 10 1 6
0.698739 4.85764 0.5 50000 3 20 1000 5 2 8
0.699095 15.0858 0.6 10000 3 25 1000 10 2 10
0.460611 4.01506 0.5 10000 3 25 1500 10 1 8
0.600098 5.87645 0.5 50000 3 20 1500 10 2 10
0.683103 11.4321 0.65 50000 3 50 1000 5 1 8
0.755975 9.74143 0.65 50000 3 25 1500 5 2 4
0.613777 6.15728 0.5 50000 3 20 1500 5 1 8
0.468223 3.87459 0.5 100000 3 20 1500 10 0.5 6
0.533828 4.51509 0.6 50000 3 20 1500 5 0.5 10
0.69096 15.7479 0.6 10000 3 20 1500 5 1 10
0.533828 4.51509 0.6 50000 3 20 1500 10 1 10
0.677625 8.75702 0.6 50000 3 25 1000 10 1 4
0.450314 4.3166 0.65 10000 3 50 1000 10 1 8
0.827775 19.6997 0.6 10000 3 25 1500 10 2 4
0.532755 4.37765 0.65 50000 3 50 1500 5 0.5 8
0.571864 4.32708 0.6 100000 3 25 1500 5 0.5 8
0.316258 7.66039 0.6 100000 3 20 1000 10 0.5 8
0.674702 4.54808 0.5 10000 3 25 1000 10 2 6
0.532676 7.63314 0.65 50000 3 25 1000 10 0.5 4
